,일시,교통량,기온(°C),강수량(mm),풍속(m/s),휘발유 가격,소요시간
9626,2022-02-06 04:00:00,551,-7.8,0.0,0.2,1751.6,408
9627,2022-02-06 05:00:00,780,-8.4,0.0,1.0,1751.6,433
9628,2022-02-06 06:00:00,1335,-8.1,0.0,0.9,1751.6,433
9629,2022-02-06 07:00:00,1843,-8.1,0.0,0.8,1751.6,433
9630,2022-02-06 08:00:00,2756,-7.8,0.0,0.4,1751.6,433
9631,2022-02-06 09:00:00,3978,-6.5,0.0,1.2,1751.6,433
9632,2022-02-06 10:00:00,4671,-3.1,0.0,2.1,1751.6,400
9633,2022-02-06 11:00:00,4812,-1.4,0.0,3.3,1751.6,433
9634,2022-02-06 12:00:00,4896,-0.5,0.0,4.6,1751.6,416
9635,2022-02-06 13:00:00,5354,0.3,0.0,5.2,1751.6,421
9636,2022-02-06 14:00:00,5455,0.8,0.0,4.4,1751.6,433
9637,2022-02-06 15:00:00,5428,1.2,0.0,4.1,1751.6,424
9638,2022-02-06 16:00:00,5175,1.0,0.0,5.1,1751.6,421
9639,2022-02-06 17:00:00,5339,0.6,0.0,3.6,1751.6,425
9640,2022-02-06 18:00:00,4217,-0.9,0.0,3.5,1751.6,420
9641,2022-02-06 19:00:00,4144,-1.9,0.0,2.9,1751.6,422
9642,2022-02-06 20:00:00,3934,-2.4,0.0,3.8,1751.6,424
9643,2022-02-06 21:00:00,4121,-3.2,0.0,2.7,1751.6,433
9644,2022-02-06 22:00:00,3184,-3.9,0.0,3.0,1751.6,413
9645,2022-02-06 23:00:00,2218,-4.6,0.0,2.4,1751.6,444
9646,2022-02-07 00:00:00,1404,-5.3,0.0,1.9,1756.89,433
9647,2022-02-07 01:00:00,997,-5.9,0.0,1.9,1756.89,411
9648,2022-02-07 02:00:00,829,-6.2,0.0,1.7,1756.89,433
9649,2022-02-07 03:00:00,737,-6.6,0.0,1.1,1756.89,424
9650,2022-02-07 04:00:00,1188,-6.7,0.0,1.0,1756.89,433
9651,2022-02-07 05:00:00,3393,-7.1,0.0,1.2,1756.89,402
9652,2022-02-07 06:00:00,6878,-7.0,0.0,1.0,1756.89,433
9653,2022-02-07 07:00:00,6841,-6.8,0.0,1.0,1756.89,433
9654,2022-02-07 08:00:00,5896,-6.4,0.0,1.1,1756.89,433
9655,2022-02-07 09:00:00,5590,-5.5,0.0,1.5,1756.89,433
9656,2022-02-07 10:00:00,4654,-3.3,0.0,1.0,1756.89,433
9657,2022-02-07 11:00:00,4438,-1.3,0.0,1.2,1756.89,408
9658,2022-02-07 12:00:00,5032,0.2,0.0,2.1,1756.89,433
9659,2022-02-07 13:00:00,5119,1.9,0.0,2.6,1756.89,413
9660,2022-02-07 14:00:00,4931,1.5,0.0,4.0,1756.89,433
9661,2022-02-07 15:00:00,5339,1.6,0.0,3.4,1756.89,422
9662,2022-02-07 16:00:00,5746,1.2,0.0,3.0,1756.89,429
9663,2022-02-07 17:00:00,5821,0.6,0.0,2.3,1756.89,431
9664,2022-02-07 18:00:00,4890,0.1,0.0,1.9,1756.89,434
9665,2022-02-07 19:00:00,4284,-0.4,0.0,2.2,1756.89,405
9666,2022-02-07 20:00:00,4114,-0.8,0.0,2.2,1756.89,424
9667,2022-02-07 21:00:00,3730,-1.0,0.0,1.4,1756.89,419
9668,2022-02-07 22:00:00,2655,-1.2,0.0,0.9,1756.89,430
9669,2022-02-07 23:00:00,1831,-1.4,0.0,0.3,1756.89,425
9670,2022-02-08 00:00:00,1301,-2.0,0.0,0.2,1761.23,433
9671,2022-02-08 01:00:00,1053,-2.5,0.0,1.1,1761.23,437
9672,2022-02-08 02:00:00,865,-3.0,0.0,0.7,1761.23,433
9673,2022-02-08 03:00:00,865,-3.1,0.0,0.4,1761.23,405
9674,2022-02-08 04:00:00,1072,-3.4,0.0,0.3,1761.23,433
9675,2022-02-08 05:00:00,2727,-3.7,0.0,1.5,1761.23,433
9676,2022-02-08 06:00:00,5875,-3.9,0.0,0.9,1761.23,433
9677,2022-02-08 07:00:00,6564,-4.0,0.0,1.7,1761.23,345
9678,2022-02-08 08:00:00,6381,-4.0,0.0,1.9,1761.23,427
9679,2022-02-08 09:00:00,5759,-3.0,0.0,1.9,1761.23,407
9680,2022-02-08 10:00:00,4757,-1.2,0.0,0.8,1761.23,405
9681,2022-02-08 11:00:00,4366,0.9,0.0,2.3,1761.23,409
9682,2022-02-08 12:00:00,5053,2.4,0.0,2.6,1761.23,417
9683,2022-02-08 13:00:00,4901,3.6,0.0,2.8,1761.23,433
9684,2022-02-08 14:00:00,5397,4.5,0.0,3.3,1761.23,414
9685,2022-02-08 15:00:00,5716,5.0,0.0,2.4,1761.23,432
9686,2022-02-08 16:00:00,6144,5.3,0.0,2.9,1761.23,427
9687,2022-02-08 17:00:00,6371,5.0,0.0,2.4,1761.23,416
